0.68904,-0.56067,-0.20601,-0.98664,1.2084,1.366,1.2622,-0.1756,1.3088,0.46237,-0.032591,1.0821,0.15276
0.50427,1.346,-0.89857,-0.20809,-0.68206,0.24748,0.65147,-0.73806,-0.19376,-0.33563,-0.20759,0.54693,0.91489
1.0832,-0.39954,0.81461,-1.346,0.08811,1.5257,1.5325,-1.5416,0.19062,0.16042,-0.33884,1.3357,1.1054
0.29487,1.4713,-0.27891,-0.59737,0.22814,0.55107,0.60142,-0.3363,0.12073,-0.30112,-0.60134,0.54693,-0.21242
0.060828,-0.50696,-0.97147,-0.74709,0.5082,1.1263,0.97184,-0.65771,0.76718,-0.0078031,-0.33884,1.0399,0.43856
1.4897,1.525,0.26785,-0.17815,0.78827,0.88661,0.62144,-0.49701,-0.5956,0.078468,-0.38259,1.0117,1.0578
1.6991,1.1222,-0.31536,-1.0465,0.15813,1.5257,1.142,-0.73806,1.0467,-0.068193,0.36116,1.1667,1.0102
1.1078,-0.58752,-0.89857,-1.0465,0.08811,1.2861,1.3623,-1.2202,0.95937,0.44943,-0.20759,1.0117,0.75612
1.3542,-0.28318,0.12205,-0.20809,0.22814,0.72683,0.89175,-0.3363,1.3787,0.49257,0.49241,0.19481,0.99428
1.1571,-0.54277,-0.35181,-0.62731,0.57822,0.93455,1.5125,-0.3363,0.85454,1.6572,0.71116,0.68778,1.6294
0.060828,-0.54277,-1.1902,-2.1245,-0.54203,0.6789,1.2421,-1.5416,2.3047,0.92392,0.71116,0.42017,1.2801
1.0216,-0.61438,0.85106,-0.6872,-0.402,0.24748,0.96183,-1.1398,1.2214,0.23375,1.2362,1.0681,1.6453
1.0093,-0.52486,0.19495,-1.6454,0.78827,2.5324,1.7127,-0.3363,0.48763,0.85922,0.22991,0.91313,1.4071
0.94772,-0.39059,1.1427,-0.71714,1.0683,1.1263,0.7616,0.22616,0.15567,0.5357,0.75491,0.44834,1.9946
0.91076,-0.59647,-0.42471,-0.92675,1.2784,0.48716,0.87173,-1.2202,0.050844,0.34159,-0.16384,0.82862,0.99428
0.68904,-0.54277,0.34075,0.30095,1.1383,1.0624,0.75159,-1.3005,1.501,0.51413,0.098659,0.58918,1.1848
1.502,-0.56962,-0.24246,-0.95669,1.2784,1.4459,0.97184,-0.81841,0.76718,0.57021,-0.076341,0.98355,0.70848
0.35646,-0.32793,1.1427,-0.80697,0.15813,1.1263,1.2021,-0.41665,0.12073,0.4063,0.49241,0.32157,1.6611
0.88613,-0.81131,0.48655,-0.83692,0.57822,1.7654,1.6426,-1.3809,0.78465,0.75138,-0.29509,0.36383,1.7088
-0.77679,-1.2499,-3.6688,-2.6635,-0.8221,-0.50349,-1.4609,-0.65771,-2.0457,-1.3407,0.40491,-1.1151,-0.72051
-0.82606,-1.1067,-0.31536,-1.0465,0.08811,-0.39165,-0.94034,2.1546,-2.0632,-0.7713,1.2799,-1.3263,-0.21242
-0.44421,-0.87397,-1.2631,-0.80697,0.018094,-0.43958,-0.61998,1.3511,-1.6963,0.29846,0.098659,-1.439,-0.9428
0.82454,-0.97243,-1.6276,-0.44765,-0.402,-0.31176,-0.23954,-0.3363,-1.5041,-0.54268,1.1924,-0.21364,-0.3712
-0.77679,-1.0798,-0.75277,-0.14821,-0.89211,1.9252,1.072,-1.3809,0.48763,-0.2623,1.1487,0.36383,-1.0381
-1.0231,-0.7934,0.59591,-0.14821,0.29816,-0.6473,-0.27959,0.70827,-0.97998,-0.90933,2.1549,-0.53759,-1.2445
-0.77679,-1.0082,0.70526,-0.4177,-0.12194,0.19955,0.62144,0.065455,0.85454,-0.1976,1.0174,-0.439,-0.21877
0.13474,-1.1873,-2.4295,-1.346,-1.5223,1.0943,1.152,-0.81841,1.204,0.10435,0.71116,0.80045,-0.77767
-0.77679,-1.044,-1.6276,0.031458,-1.5223,-0.29578,-0.029303,-0.73806,-0.96251,-0.16309,0.71116,1.223,-0.75226
0.41805,-1.2499,-0.023754,-0.74709,0.71825,0.37531,-0.7301,1.5118,-2.0457,-0.81443,0.27366,-0.96013,0.0098656
-0.97388,-1.0261,-2.2472,-0.80697,3.5889,-0.71121,-0.75013,-1.7826,1.5883,-0.95247,1.4112,0.64552,-0.091752
-0.87533,-0.65018,-0.57051,0.27101,0.22814,-1.9096,-1.0104,0.065455,-0.2287,-0.8662,-0.22509,-1.1151,0.39093
1.0586,-0.7397,1.1062,1.6484,-0.96213,1.0464,0.83168,-1.2202,0.48763,-0.72385,1.7612,0.77228,-1.0698
0.60282,-0.60543,-0.46116,1.349,-0.89211,-0.66328,-0.18949,-0.73806,-0.97998,-0.56856,0.098659,0.23707,-0.87293
-0.013079,-0.59647,0.85106,3.1456,2.7487,1.6056,0.86171,-1.2202,0.64488,-0.73679,1.5424,1.2512,0.75612
-1.2818,-1.1157,-0.24246,0.45067,0.08811,1.7335,0.11086,-1.863,0.10326,-0.79718,0.14241,0.73003,0.44174
-1.6514,-0.40849,-1.6276,-1.0465,-0.19195,-1.0947,-0.45979,-0.1756,-0.77032,-0.54268,1.1924,-0.66435,-1.0127
0.036192,-1.2857,-2.393,-1.0465,-0.96213,-0.55143,0.00073117,-0.97911,-0.2287,-0.1976,1.0174,-0.18547,-1.127
-1.4296,0.49559,-0.49761,-0.44765,0.85828,-0.91893,-0.71008,0.54756,-1.1198,-1.0387,0.011159,-0.12914,-0.78402
-0.82606,-1.2052,-1.5182,-1.4059,2.5387,-0.63132,-0.17947,-0.095248,2.0426,-0.71522,0.44866,-0.42491,0.0098656
-0.3703,1.3728,0.12205,1.0496,0.08811,0.85466,0.52133,0.54756,0.62741,-1.0732,1.0174,0.73003,-0.90151
-1.2326,-1.2678,-1.336,-0.14821,-0.96213,0.19955,0.23099,-0.49701,-0.28112,-1.1034,1.8487,0.71595,-1.489
-0.34566,-0.47115,-0.60696,-0.20809,-0.96213,-0.15197,0.5013,-0.81841,0.31292,-0.49955,0.88616,0.74412,-0.10445
-1.134,-1.0798,0.523,1.349,-1.5223,-0.47154,-0.44978,0.30651,-0.33353,-1.2328,1.5424,0.15256,-0.3712
0.060828,1.3639,-0.16956,0.89983,-1.0321,-1.0308,-0.43977,1.9939,0.050844,-0.11133,-0.51384,-0.84746,-0.73639
-1.4296,-1.2947,0.77816,-0.44765,-0.402,-0.15197,0.18094,-1.1398,1.3263,-0.8662,-0.73259,0.65961,-0.72051
-0.40725,-1.2141,-0.46116,-0.44765,-0.051922,-0.15197,-0.089372,-0.49701,-0.2287,-1.0517,1.1924,0.77228,-0.9428
-1.0355,-0.65018,-0.20601,0.98967,-0.68206,-0.82306,-0.33966,0.54756,-0.053985,-1.125,1.6299,-0.49534,-0.7999
-1.6637,-0.59647,0.92396,1.9479,-0.8221,-0.59936,-0.41975,0.30651,-0.43836,-1.0603,1.7612,0.84271,-0.58714
-1.676,-0.24737,0.34075,0.63034,-1.1022,-0.55143,-0.33966,0.94932,-0.42089,-0.97403,0.18616,0.19481,-0.21242
-1.134,-0.90082,-0.24246,1.2292,-2.0824,-0.15197,-0.43977,0.46721,-0.36847,-1.4313,0.49241,0.84271,-0.38708
-1.134,-0.45325,-0.16956,-0.29793,-1.3122,-1.1107,-0.52987,1.2707,0.085787,-1.1466,0.53616,-0.48125,-0.84753
-1.2326,-0.7397,0.19495,0.75011,-0.96213,-1.3503,-0.78016,1.11,0.068316,-0.62895,0.40491,0.053965,-0.9428
-0.38262,-0.72179,-0.38826,0.36084,-1.3822,-1.4622,-0.56992,1.7528,0.050844,-0.8662,0.011159,-0.77703,-0.7999
-0.87533,0.44189,-0.53406,-0.44765,-0.8221,0.24748,0.22098,-0.89876,0.69729,-1.2544,0.84241,0.96947,-1.4509
-1.7006,-0.31003,-0.31536,-0.44765,-0.12194,1.1582,0.23099,-1.5416,-0.42089,-0.77993,0.88616,0.49059,-1.2762
-0.65361,-0.73074,-0.60696,-0.14821,4.3591,0.32737,0.24101,-0.3363,2.9511,-1.0603,0.88616,0.025796,0.60369
-1.4666,-0.19366,1.3614,0.60039,2.3986,-1.1107,-1.0405,-1.7826,-0.053985,-1.1034,-0.032591,-0.49534,-0.38708
-0.87533,-0.82921,-1.4089,-1.0465,-1.0321,0.40727,0.47127,-0.57736,0.31292,-0.9309,1.1924,0.18073,-1.0127
-0.77679,-1.1336,-0.97147,-0.29793,-0.8221,1.9572,1.7227,-0.97911,0.62741,-0.24073,0.36116,0.22298,-0.27593
-0.87533,0.74623,-0.57051,-0.44765,-0.8221,0.88661,0.96183,0.70827,2.13,-1.1897,2.0237,0.30749,-1.0825
-1.134,-0.22947,-2.4295,-0.59737,-0.19195,-0.10404,0.14089,-0.81841,-0.33353,-0.75836,1.3674,0.49059,-0.11716
-0.49348,-0.89187,-1.7005,-0.29793,-0.8221,-1.3503,-0.67003,-0.57736,-0.42089,-1.125,0.36116,0.22298,-0.58714
-0.81374,0.10173,0.34075,0.45067,-0.12194,0.42324,0.080823,-0.1756,-0.49077,-0.97403,-0.68884,1.0821,-0.9809
-1.4543,-0.55172,-1.7734,0.001514,-0.96213,0.32737,-0.38971,0.065455,-0.29859,-1.2932,-0.076341,-0.24181,-1.0539
-0.60434,-0.54277,-1.4089,0.30095,-1.0321,-0.15197,-0.10939,-0.3363,-0.19376,-0.91364,0.36116,1.3498,-0.23783
-0.7152,0.19125,-0.35181,0.75011,-0.68206,-0.98284,-0.18949,2.3956,-0.29859,-1.0172,-0.42634,0.96947,-1.3715
-0.9246,-0.54277,-0.89857,-0.14821,-1.3822,-1.0308,0.00073117,0.065455,0.068316,-0.71522,0.18616,0.78637,-0.75226
-0.34566,-0.52486,-0.31536,0.89983,-1.1022,-1.4622,-0.26958,0.94932,0.068316,-0.75836,-0.33884,-0.26998,-0.82212
-0.96156,-0.93663,-1.5547,-0.14821,-0.54203,0.10368,0.010743,0.22616,0.85454,-1.0172,-0.42634,0.5751,-1.381
-1.7129,-0.88292,1.2156,0.15123,-0.402,0.71085,0.89175,-0.57736,1.5709,-1.0387,0.011159,0.91313,-0.21242
-1.8977,1.2565,-1.9921,0.001514,0.5082,1.4139,0.55136,-0.97911,3.4753,-0.9309,-0.90759,0.27932,-0.58714
-0.59202,0.083831,-0.71632,0.45067,-0.8221,0.40727,0.24101,-0.81841,-0.64802,-1.3191,-0.25134,0.23707,-1.3397
-1.5282,0.30762,2.0175,0.15123,0.22814,-0.87099,0.00073117,1.9135,-0.94503,-0.54268,1.1924,-0.15731,-0.44424
-1.9593,-1.429,0.48655,0.45067,-0.8221,0.29542,-0.019292,0.46721,-0.26364,-0.85326,0.62366,-0.42491,-0.9936
-1.134,-0.84711,0.48655,0.89983,-1.1022,0.42324,0.26103,0.54756,-0.96251,-0.9309,-0.12009,0.81454,-1.1492
-2.4274,-0.7397,-0.60696,0.60039,-1.0321,0.26346,0.14089,1.2707,0.73223,-1.3623,3.2924,0.36383,-1.0793
-1.4543,-0.7755,-1.3724,0.39079,-0.96213,-0.50349,-0.42976,-0.49701,-0.1064,-1.3407,-0.032591,1.0117,-0.7999
-0.7152,-0.65018,-0.64341,0.89983,0.57822,-0.47154,0.0608,-0.1756,0.033373,-1.2932,0.44866,0.49059,-1.2762
-0.28407,0.97897,-1.4089,-1.0465,-1.3822,-1.0627,-0.78016,0.54756,-1.3294,-0.71522,-1.1263,-0.69252,-1.1905
-1.2326,0.97897,-1.336,-0.14821,-0.89211,-0.47154,-0.38971,0.065455,0.48763,-1.6297,-0.12009,0.61735,-0.58078
-1.91,0.056977,0.19495,0.15123,-0.26197,0.9665,0.7616,-0.3363,0.41775,-0.77993,-0.68884,1.0962,-0.38708
-1.7745,-0.25632,3.1474,2.6965,1.3484,1.4139,3.0542,0.86897,0.48763,0.4063,-0.12009,1.5188,-0.89516
-0.7152,1.8741,1.3249,2.0976,0.15813,-0.15197,0.10085,0.54756,0.20809,-1.2846,-0.16384,0.71595,-1.2127
0.060828,3.1004,-0.86212,0.60039,-0.96213,0.51911,0.62144,-0.49701,0.73223,-1.0603,-0.99509,0.68778,-1.1651
-1.3927,1.7667,0.085597,0.45067,-1.2422,0.90259,1.0019,-1.2202,2.3047,-0.97403,-0.90759,1.4483,-1.1651
-1.1463,-0.15786,-0.71632,0.45067,-1.0321,0.48716,0.62144,0.065455,-0.42089,-0.99129,-0.42634,0.9413,-1.1714
-0.70288,-0.72179,-0.27891,0.60039,-0.96213,0.71085,1.122,0.22616,0.31292,-0.48229,-1.1701,0.32157,-1.254
-1.4912,-0.18471,1.5072,2.6965,-0.54203,-0.26382,0.21097,1.7528,0.29545,-0.88776,0.054909,-0.24181,-0.89199
-0.77679,-0.63228,-0.24246,1.4987,-0.8221,-0.12002,0.42121,0.30651,0.54005,-1.2674,-0.29509,0.23707,-1.2858
-1.1833,1.7577,0.049147,0.75011,-1.3822,-0.31176,-0.27959,0.46721,-0.42089,-1.0603,-0.73259,-0.058713,-0.52998
-0.17321,-0.88292,-0.16956,-0.44765,1.5584,-1.2545,-0.78016,-1.2202,-1.1372,-0.41328,-0.86384,-1.8616,-0.3712
-0.14858,0.58511,0.12205,0.15123,0.29816,-1.59,-0.81019,-0.97911,-1.3294,0.14748,-0.95134,-1.6785,-0.68875
-0.2348,-0.023585,0.12205,1.349,-0.12194,-1.8297,-0.94034,-0.73806,-1.3294,0.27689,-1.3013,-1.763,-0.59349
-0.3703,1.0864,-0.023754,0.60039,0.43819,-0.95088,-0.83022,-1.5416,-1.3119,-0.025057,-0.77634,-1.8616,-0.46646
-0.60434,-0.98138,-0.42471,-0.59737,-1.0321,-0.47154,-1.4509,1.9135,-0.5956,0.16905,-0.90759,-1.5517,-0.30769
-0.49348,0.11069,-0.60696,-0.29793,-0.402,-1.0787,-1.3708,2.1546,-1.1372,0.88078,-0.99509,-1.4531,-0.16479
-0.9246,2.1337,0.63236,0.45067,-0.75208,-1.4622,-1.5611,1.3511,-1.3818,-0.52111,-0.90759,-1.8897,-0.085401
-0.5797,2.8409,0.99686,1.6484,-0.26197,-0.80708,-1.4309,2.1546,-0.85768,-0.025057,-0.60134,-1.2982,-0.73639
0.60282,1.1222,-0.64341,0.001514,-0.8221,-1.0787,-1.551,1.7528,-1.2421,0.27689,-0.64509,-1.1151,-0.52998
-0.19785,0.55825,0.88751,1.349,0.08811,0.039766,-1.4309,1.3511,-1.3644,-0.059566,-0.29509,-0.65027,-0.49822
-0.086987,0.42398,1.2156,0.45067,-0.26197,-1.2065,-1.531,1.3511,-1.4692,-0.1976,-0.82009,-0.42491,-0.46646
0.44268,0.2002,-0.060205,0.15123,-0.75208,-1.4302,-1.531,0.065455,-1.6614,0.23375,-1.1263,-0.19956,0.10513
0.63977,0.74623,1.2885,1.1993,-0.19195,-1.1906,-1.511,1.11,-1.8186,-0.30544,-0.29509,-0.77703,-0.72051
0.76295,2.3396,-0.060205,0.15123,-0.54203,-0.47154,-1.2307,0.86897,-0.99745,-0.28387,-0.20759,-0.79112,-0.62524
-0.9246,1.3818,-0.60696,-0.29793,0.85828,-1.4622,-1.2507,-0.57736,-0.78779,1.3596,-1.3451,-0.86154,0.3433
0.19633,1.1043,-0.78922,0.45067,0.15813,-1.2704,-1.481,0.54756,-0.50825,-0.45641,-1.5638,-1.3123,0.26391
1.0832,2.4201,-0.49761,0.15123,-1.3822,-2.1013,-1.6912,0.30651,-1.5915,-0.068193,-1.6513,-1.8052,-1.0539
-0.16089,2.0352,0.41365,0.60039,-0.96213,-0.95088,-1.3808,0.86897,-1.277,1.118,-1.8263,-1.0587,-0.38708
0.39341,0.80889,0.049147,0.60039,-0.54203,-0.58339,-1.2707,0.70827,-0.5956,1.4502,-1.7826,-1.3968,-0.30769
0.097782,1.3997,-0.023754,0.60039,0.9283,-1.4143,-0.64,-0.1756,-0.78779,1.8729,-1.6951,-1.8052,-0.62524
0.61513,0.70148,0.92396,1.349,1.6285,-1.4302,-0.45979,-1.1398,-0.5956,1.5278,-1.6076,-1.8475,-0.78402
-0.25944,0.29866,0.41365,0.75011,0.85828,-1.3024,-0.67003,-0.97911,-0.57813,2.4768,-2.0888,-1.608,-0.84753
0.13474,-0.39059,1.3978,1.7982,1.1383,-0.15197,-0.75013,-0.81841,-0.053985,0.88078,-1.5201,-1.8052,-1.0222
0.28255,0.8626,-0.31536,-0.29793,-0.12194,-0.7911,-1.2006,1.9939,0.48763,2.356,-1.7388,-1.5517,-0.2283
-0.51811,-0.93663,-0.97147,0.15123,0.22814,-1.3024,-1.4509,1.3511,-0.33353,1.0965,-1.6513,-1.4954,-0.33944
0.20864,2.5544,-0.16956,0.75011,-0.47202,-0.88697,-1.4009,1.9939,-0.071457,1.2259,-1.5638,-1.5939,-0.069523
1.0339,1.5966,0.049147,0.001514,-0.75208,-0.7911,-1.2006,0.94932,-0.053985,1.7047,-1.6951,-1.3686,-0.84753
-0.67825,0.62091,0.99686,2.2473,-0.19195,-0.63132,-1.4509,2.1546,-0.78779,1.0533,-1.2576,-1.2418,0.42269
1.6498,-0.58752,1.2156,1.6484,-0.12194,0.80672,-0.72009,1.3511,1.9378,3.4258,-1.6951,-0.91788,-0.27593
0.5905,-0.59647,0.99686,0.89983,-0.75208,0.48716,-0.93033,1.2707,1.2214,2.8866,-1.6951,-1.1714,-0.40295
-0.78911,1.337,0.049147,0.45067,-0.8221,0.0078096,-1.1105,1.11,-0.96251,1.118,-1.7388,-1.4531,-0.72051
0.84917,0.8268,0.63236,0.15123,0.5082,-0.74317,-1.4709,1.11,-1.3818,0.35453,0.011159,-1.1151,-0.21242
-0.18553,0.83575,0.77816,0.75011,0.43819,-1.0308,-1.4309,1.9135,-1.1023,0.22513,-0.38259,-0.70661,-0.56173
-0.050033,0.99687,-0.060205,-0.29793,0.43819,-1.4462,-1.3308,0.30651,-1.1372,0.095722,-1.2138,-1.2137,-0.2283
0.96004,0.37923,-0.24246,0.75011,-0.68206,-1.5101,-1.3508,0.38686,-0.97998,1.9505,-1.1263,-1.3123,-0.41883
0.89845,1.8114,-0.38826,0.89983,-0.8221,-1.622,-1.5611,1.2707,-0.77032,0.67373,-0.77634,-1.2137,-0.72051
0.55354,1.2207,0.85106,1.0496,0.78827,-0.95088,-1.1105,0.54756,-0.2287,2.425,-0.47009,-1.4813,-0.16479
-0.22248,0.92526,-0.24246,0.001514,-0.8221,-1.3024,-1.3708,0.30651,-1.0848,2.2439,-1.0388,-1.2137,-0.19654
0.71368,0.2181,1.1791,1.4987,0.36817,-1.1906,-1.1906,0.22616,-0.088928,1.5537,-0.95134,-1.1432,0.0098656
0.49195,2.0263,1.7988,1.6484,0.85828,-0.50349,-1.0705,-0.73806,-0.84021,1.4847,-1.2576,-0.97422,-0.3712
-0.98619,0.62091,-0.16956,-0.14821,-0.26197,-1.6699,-1.541,0.30651,-1.5041,0.19062,-1.3013,-1.101,-0.75226
-0.28407,0.048026,-0.31536,0.001514,-0.96213,-1.4462,-1.521,0.94932,-1.6614,2.0886,-1.6951,-1.3827,-0.87928
1.4281,0.15544,0.41365,0.15123,-0.61205,-0.98284,-1.3308,0.62791,-0.61307,2.0023,-1.4763,-1.27,-0.27593
0.87381,2.9662,0.3043,0.30095,-0.33199,-0.98284,-1.4209,1.2707,-0.92756,1.1396,-1.3888,-1.2277,-0.02189
0.49195,1.4086,0.41365,1.0496,0.15813,-0.7911,-1.2807,0.54756,-0.31606,0.96706,-1.1263,-1.4813,0.0098656
0.33182,1.7398,-0.38826,0.15123,1.4184,-1.1266,-1.3408,0.54756,-0.42089,2.218,-1.6076,-1.4813,0.27979
0.20864,0.22705,0.012696,0.15123,1.4184,-1.0308,-1.3508,1.3511,-0.2287,1.8298,-1.5638,-1.3968,0.29566
1.3912,1.5787,1.3614,1.4987,-0.26197,-0.39165,-1.2707,1.5921,-0.42089,1.7866,-1.5201,-1.4249,-0.59349
